symptom,drug,timing
打撲・捻挫・外傷による痛み,新セデス錠,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,新セデス錠,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,新セデス錠,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,新セデス錠,その他
打撲・捻挫・外傷による痛み,セデスハイ,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,セデスハイ,ひどくはなっていないが、痛みや熱がひかないとき
打撲・捻挫・外傷による痛み,セデスハイ,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,セデスハイ,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスハイ,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスハイ,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスハイ,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスハイ,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスV,痛くなりそうなとき・熱が出そうなとき
打撲・捻挫・外傷による痛み,セデスV,痛くなりそうなとき・熱が出そうなとき
打撲・捻挫・外傷による痛み,セデスV,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,セデスV,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,セデスV,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,セデスV,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,セデスV,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,セデスV,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,セデスV,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,セデスV,ひどくはなっていないが、痛みや熱がひかないとき
打撲・捻挫・外傷による痛み,セデスV,ひどくはなっていないが、痛みや熱がひかないとき
打撲・捻挫・外傷による痛み,セデスV,ひどくはなっていないが、痛みや熱がひかないとき
打撲・捻挫・外傷による痛み,セデスV,ひどくはなっていないが、痛みや熱がひかないとき
打撲・捻挫・外傷による痛み,セデスV,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,セデスV,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,セデスV,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,セデスV,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,セデスV,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,セデスV,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスV,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスV,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスV,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスV,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスV,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスV,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスV,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスV,その他
打撲・捻挫・外傷による痛み,セデスV,その他
打撲・捻挫・外傷による痛み,セデスキュア,痛くなりそうなとき・熱が出そうなとき
打撲・捻挫・外傷による痛み,セデスキュア,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,セデスキュア,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,セデスキュア,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,セデスキュア,ひどくはなっていないが、痛みや熱がひかないとき
打撲・捻挫・外傷による痛み,セデスキュア,ひどくはなっていないが、痛みや熱がひかないとき
打撲・捻挫・外傷による痛み,セデスキュア,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,セデスキュア,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,セデスキュア,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,セデスキュア,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,セデスキュア,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスキュア,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスキュア,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,セデスキュア,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛くなりそうなとき・熱が出そうなとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,ノーシン錠,ひどくはなっていないが、痛みや熱がひかないとき
打撲・捻挫・外傷による痛み,ノーシン錠,ひどくはなっていないが、痛みや熱がひかないとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,ノーシン錠,痛みが我慢できなくなったとき・熱が高くなったとき
打撲・捻挫・外傷による痛み,ノーシンピュア,痛くなったとき・熱が出始めたとき
打撲・捻挫・外傷による痛み,ノーシンピュア,痛みがひどくなりそうなとき・熱が更に上がりそうなとき
